stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
1,65,45,70,60,55,85,45,65,25,40,35,50,55,15,45,25,25,70,65,30,55,45,5,15,10,5,5,5,85,30,20,60,25,55
2,75,80,40,70,35,15,45,60,95,50,90,70,80,40,20,10,65,95,80,85,50,60,5,10,70,20,10,40,20,0,30,60,20,50
3,68,48,72,78,58,88,42,62,28,52,38,58,82,8,42,32,18,55,72,22,78,52,5,8,8,5,5,5,88,18,22,68,25,32
4,68,72,35,62,29,12,38,48,65,42,60,55,78,25,28,18,62,88,68,74,52,58,8,15,55,35,18,48,42,5,25,58,38,42
5,75,65,40,70,48,15,45,60,85,50,80,55,80,10,30,20,25,65,70,60,60,55,5,5,10,5,5,5,90,20,30,65,40,50
6,55,50,45,60,55,85,35,45,35,40,50,65,50,55,30,40,15,45,65,30,70,60,5,5,10,5,5,5,90,20,35,55,25,55
7,62,58,45,55,32,88,35,62,52,48,58,50,48,12,42,28,22,58,68,48,60,52,8,12,25,5,8,5,82,35,22,58,18,72
8,70,85,20,60,15,65,30,70,95,60,80,70,80,70,30,20,20,45,80,95,60,50,5,5,10,5,5,5,90,20,20,10,40,50
9,75,55,35,70,75,15,55,45,85,40,75,65,80,35,25,45,25,65,70,50,55,60,5,20,40,5,5,5,70,30,25,60,40,35
10,65,50,60,70,55,85,55,50,25,45,40,60,50,35,35,40,65,85,65,25,50,55,5,70,40,10,15,25,50,20,25,55,30,45
11,68,62,38,72,52,18,48,55,82,48,70,52,78,12,28,32,38,65,72,58,55,52,92,8,12,10,8,5,22,35,28,62,22,38
12,75,80,25,65,15,85,35,60,85,45,70,55,75,15,25,20,15,20,75,90,55,50,5,5,5,5,5,5,90,20,25,30,20,40
13,65,45,55,60,50,90,45,55,80,60,75,50,35,15,25,45,20,70,65,35,55,60,5,5,10,5,5,5,85,20,15,50,25,85
14,68,62,45,72,32,88,28,55,85,48,78,42,82,15,35,38,18,62,75,68,58,52,5,8,12,3,4,2,92,25,22,65,18,40
15,55,45,40,50,22,85,25,60,25,45,35,50,65,15,30,35,45,95,55,50,40,50,90,5,10,20,10,5,10,20,25,45,20,40
16,65,35,55,70,78,95,52,60,25,45,35,50,68,35,45,38,32,55,62,18,55,48,92,8,12,18,10,5,15,5,22,48,28,55
17,65,60,45,70,28,85,35,55,50,40,55,50,60,10,35,40,25,75,65,55,55,50,5,10,20,0,5,0,85,20,25,60,10,70
18,72,78,32,68,27,12,22,48,82,38,72,62,82,92,22,18,68,92,68,78,48,52,72,18,28,32,12,18,8,22,28,58,42,38
19,68,72,25,62,22,12,28,55,82,38,75,58,78,35,18,22,18,65,72,78,55,48,8,12,15,5,6,5,88,25,22,60,28,42
20,75,70,45,65,25,85,55,40,90,35,80,55,75,15,25,20,90,95,70,75,50,60,5,5,10,20,5,95,5,10,25,65,15,30
21,65,75,35,60,25,15,25,55,45,50,50,60,80,95,25,20,35,85,65,75,45,55,75,10,25,15,15,5,30,40,35,55,20,40
22,72,62,45,68,30,88,28,52,88,45,78,62,58,72,32,42,18,42,72,58,58,62,5,5,8,5,5,5,92,22,25,58,12,75
23,65,55,45,70,55,85,35,60,75,50,65,55,80,15,35,25,25,75,70,40,65,55,10,15,25,5,5,5,85,20,20,70,15,40
24,68,42,62,72,82,88,48,55,40,52,45,58,78,18,52,28,22,28,68,22,72,32,5,8,10,3,4,5,92,12,18,58,28,25
25,75,65,40,80,65,15,45,55,85,50,70,60,85,75,20,15,25,55,75,55,70,65,5,5,10,0,0,0,90,30,25,75,40,45
26,65,80,25,60,28,15,40,50,55,40,70,75,85,65,30,20,25,45,70,85,60,55,5,10,15,5,5,5,90,20,30,50,40,45
27,68,72,35,62,32,18,38,55,88,48,78,58,75,82,25,22,42,68,65,78,52,58,38,12,55,8,10,8,62,5,22,60,28,42
28,62,58,52,68,34,87,27,53,38,42,48,51,78,8,42,18,61,90,72,47,57,49,38,67,44,14,9,6,38,22,19,60,23,39
29,65,55,45,60,30,85,50,65,55,40,50,50,70,15,40,25,55,85,65,45,50,45,10,65,45,10,10,10,40,20,20,55,20,40
30,72,58,38,68,52,18,48,55,88,45,78,52,68,32,28,42,22,42,72,62,58,62,5,5,8,5,5,5,88,22,28,62,18,68
31,55,45,75,60,70,85,55,40,35,65,60,75,50,65,55,25,35,75,65,20,70,55,5,10,15,5,5,5,85,30,35,50,15,70
32,75,80,35,70,28,15,25,55,90,45,85,65,85,95,20,10,45,65,75,85,50,60,25,15,70,20,15,10,35,20,25,65,30,40
33,85,90,20,65,8,15,55,75,85,50,70,75,80,25,15,20,15,45,80,95,60,50,5,5,10,5,5,5,90,40,25,10,70,40
34,75,80,25,65,22,15,25,55,95,60,85,70,65,75,15,45,45,85,55,90,50,55,55,10,45,25,15,5,35,40,25,65,20,80
35,45,55,65,60,42,92,35,55,25,40,50,50,45,15,55,25,15,85,75,35,65,45,5,10,15,5,5,5,85,10,15,50,20,40
36,70,60,65,75,45,85,35,55,50,40,55,50,85,15,45,25,25,85,70,35,65,50,5,25,20,5,5,5,85,20,25,70,15,30
37,75,80,20,65,8,15,45,55,35,60,50,65,70,35,10,15,10,15,85,90,55,50,5,5,5,5,5,5,90,20,25,10,15,40
38,68,62,45,70,52,88,48,75,72,55,65,40,82,8,35,18,22,45,68,28,65,48,3,5,8,2,3,2,92,15,22,75,25,35
39,68,62,25,58,28,18,48,65,82,72,78,52,75,35,22,38,22,65,70,72,48,55,5,8,12,3,4,2,88,35,28,60,18,42
40,72,58,62,68,52,88,48,75,82,55,70,48,85,12,38,22,18,68,72,32,62,48,0,0,0,0,0,0,92,10,18,68,22,28
41,62,58,68,60,42,88,38,45,68,35,62,78,55,35,52,42,18,82,65,48,72,48,8,18,22,6,12,5,88,25,28,52,45,58
42,68,62,42,72,52,12,48,58,64,55,59,53,78,18,28,22,68,92,71,58,48,62,22,38,52,18,15,32,35,5,25,58,42,38
43,70,75,40,65,45,15,45,60,85,50,75,60,80,70,20,10,20,75,70,80,60,50,5,10,15,5,5,5,85,30,20,65,30,40
44,65,60,45,60,22,85,25,55,75,45,65,50,70,5,35,25,40,95,70,65,40,50,95,5,10,15,5,5,10,20,25,55,10,60
45,65,60,55,70,30,90,45,55,75,40,70,50,70,10,35,25,85,90,75,55,40,50,0,5,10,20,5,90,5,30,25,65,25,55
46,68,72,45,65,22,88,28,55,82,38,75,52,80,12,35,18,18,85,68,70,58,48,8,12,22,5,5,5,82,25,22,62,15,28
47,75,80,20,65,15,10,35,55,85,45,75,65,80,45,15,25,20,45,70,90,60,50,5,5,10,5,5,5,85,30,20,55,40,40
48,65,45,55,70,60,85,45,55,75,50,70,50,65,15,50,35,45,75,70,30,55,50,5,60,25,5,5,5,50,20,25,60,25,40
49,62,68,55,60,24,88,38,52,58,45,62,65,68,18,48,32,58,88,65,62,48,52,8,72,48,12,10,8,45,15,28,55,22,42
50,68,62,45,72,22,82,28,55,88,48,75,42,78,8,25,35,38,92,65,70,45,50,92,5,8,15,3,2,12,20,25,58,15,40
