stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
11,72,61,38,63,54,38,34,57,74,52,49,54,78,6,18,22,32,68,66,56,45,44,88,2,3,1,1,1,8,50,20,58,29,37
24,68,41,56,74,88,82,36,20,22,58,28,64,85,12,31,14,78,8,57,18,73,24,2,1,4,1,1,0,97,0,5,62,12,9
31,41,44,58,56,64,72,42,46,38,52,34,74,55,71,31,24,72,76,47,22,39,37,8,7,12,3,4,2,82,0,14,35,20,36
40,72,58,54,63,45,82,42,68,66,71,49,52,84,3,22,18,35,85,62,43,66,42,4,3,4,1,1,2,90,50,16,67,28,34
55,72,63,28,52,18,62,22,64,78,35,56,58,74,3,18,34,22,78,66,82,54,50,18,9,11,5,6,4,92,50,24,41,38,69
60,50,62,8,48,8,32,18,55,18,20,22,58,63,85,8,20,18,28,40,88,52,50,3,3,6,2,2,1,92,0,3,2,12,64
64,72,78,42,61,35,28,28,45,84,41,68,56,81,78,12,8,42,73,66,64,52,54,8,18,34,2,3,4,46,5,18,63,40,47
67,52,67,54,60,34,78,35,46,18,28,32,45,72,6,20,18,45,90,63,41,48,44,8,58,22,2,3,3,78,0,18,58,24,27
68,74,62,35,58,30,68,34,54,82,46,63,57,72,8,22,28,18,28,66,67,52,47,4,3,6,1,1,1,92,0,18,51,39,33
71,86,77,48,63,28,72,28,46,90,40,79,71,74,5,18,14,42,92,66,74,44,52,18,42,38,10,7,18,28,0,22,58,34,63
77,82,63,41,61,39,72,35,58,92,54,71,60,74,12,14,28,31,78,66,57,55,52,10,12,8,2,3,4,92,0,18,57,36,43
89,79,87,22,62,12,22,22,58,88,34,66,72,86,86,12,18,23,74,78,94,52,50,68,4,6,2,2,2,30,5,6,10,18,24
97,74,76,34,66,32,18,31,61,82,52,63,57,86,85,18,15,12,35,71,69,54,56,2,2,4,1,1,1,94,50,12,58,44,47
