stimulus,prompt_tokens,completion_tokens,resolved_model,timestamp
11,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:17:58.644309
24,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:06.664390
31,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:13.163132
40,1356,260,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:19.396256
55,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:25.597047
60,1356,259,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:31.737493
64,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:38.401717
67,1356,266,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:44.674224
68,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:50.884493
71,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-03T05:18:57.508914
77,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:03.909743
89,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:10.255799
97,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:16.483124
102,1356,260,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:23.740132
108,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:29.980245
159,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:36.168260
175,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:42.593029
185,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:48.837708
200,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:19:55.432387
210,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:01.631521
214,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:07.916587
219,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:15.279068
238,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:21.556821
245,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:28.091147
248,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:34.387018
260,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:40.664418
278,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:47.030732
282,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:53.128665
287,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:20:59.881963
295,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:21:05.981693
297,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-03T05:21:12.322827
299,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-03T05:21:18.577976
313,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-03T05:21:25.639701
