stimulus,prompt_tokens,completion_tokens,resolved_model,timestamp
1,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:25:38.923858
2,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-08T03:25:47.501328
3,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:25:54.658967
4,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:01.134477
5,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:07.856287
6,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:14.467149
7,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:20.735489
8,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:27.046188
9,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:33.248019
10,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:39.878387
11,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:46.073825
12,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:52.250029
13,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:26:58.624095
14,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:27:05.332712
15,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:27:12.253556
16,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:27:22.970019
17,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:27:32.478533
18,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-08T03:27:39.265436
19,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:27:47.414624
20,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:27:54.420783
21,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:00.785052
22,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:07.078614
23,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:13.467109
24,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:19.807079
25,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:27.135755
26,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:33.631679
27,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:40.777934
28,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:47.929584
29,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-08T03:28:54.574735
30,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:00.824775
31,1356,261,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:08.067104
32,1356,267,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:15.332495
33,1356,260,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:22.439241
34,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:30.610917
35,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:38.188651
36,1356,268,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:44.943393
37,1356,260,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:51.232741
38,1356,260,qwen/qwen3-vl-8b-instruct,2026-08-08T03:29:57.995891
39,1356,262,qwen/qwen3-vl-8b-instruct,2026-08-08T03:30:04.885391
