stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
11,70,75,40,70,20,10,30,60,85,50,75,65,80,20,30,20,20,50,75,80,50,50,90,5,5,5,5,5,10,0,30,60,40,50
24,65,50,70,75,80,90,55,60,40,65,50,70,80,10,60,20,30,70,75,20,70,50,0,10,5,0,0,0,90,50,10,65,40,30
31,60,45,50,65,70,30,55,50,40,50,45,55,40,60,30,50,20,60,55,30,40,50,0,0,0,0,0,0,95,50,50,50,45,60
40,70,65,55,68,45,80,50,60,75,55,70,55,80,10,40,30,30,60,70,50,55,55,10,10,15,5,5,5,85,50,30,70,45,40
55,70,75,40,65,15,10,30,60,90,50,80,65,70,20,20,40,20,50,80,85,50,50,0,0,0,0,0,0,90,50,30,50,40,60
60,70,65,20,50,10,10,30,60,40,50,55,60,70,90,10,30,20,40,60,85,40,50,10,10,15,5,5,5,80,50,50,40,50,60
64,70,75,40,65,25,10,45,60,85,55,75,65,80,30,30,20,30,40,70,80,50,55,0,0,20,0,0,0,80,50,40,65,45,50
67,65,60,55,60,25,80,45,50,40,50,55,55,70,10,45,30,40,80,60,40,50,50,10,70,20,5,5,10,40,0,40,55,40,50
68,65,68,50,60,30,80,45,60,75,55,70,55,70,20,40,45,20,60,65,60,50,55,0,10,5,0,0,0,90,50,40,60,45,55
71,70,75,55,65,30,80,45,60,85,50,80,65,75,10,40,30,50,80,75,70,45,50,10,60,20,10,10,10,40,50,40,60,50,65
77,70,65,40,60,20,70,45,60,85,55,75,50,70,30,30,40,20,60,70,75,50,55,0,0,0,0,0,0,90,50,40,55,40,50
89,75,80,30,65,10,10,30,60,90,50,85,70,90,80,20,25,30,60,80,95,50,50,10,5,10,5,5,5,80,50,20,40,40,50
97,70,75,30,65,20,10,40,60,85,50,75,60,80,90,20,30,20,40,70,80,50,55,0,0,0,0,0,0,90,50,30,60,40,45
102,65,55,45,70,60,20,50,55,60,50,55,50,70,30,40,45,30,60,70,45,50,60,0,0,0,0,0,0,90,50,50,60,50,40
108,65,75,30,60,18,10,30,50,40,50,55,60,70,90,20,25,40,70,65,75,40,50,80,10,5,5,5,5,30,50,50,55,40,45
159,65,70,50,65,30,75,45,55,75,50,70,60,60,20,40,30,40,80,70,65,50,55,10,40,20,5,5,10,60,50,40,60,45,70
175,65,70,30,60,15,10,30,50,40,50,55,60,75,90,20,30,20,30,70,80,40,50,0,0,0,0,0,0,90,50,30,40,30,40
185,70,75,40,65,20,15,40,50,65,50,60,55,70,80,30,20,40,60,70,75,45,55,0,0,90,0,0,0,20,50,30,60,40,50
200,60,45,70,65,75,90,60,50,40,50,55,70,40,80,50,30,50,70,65,20,40,50,10,30,20,10,10,10,70,0,30,45,50,85
210,65,70,55,60,25,85,40,60,70,50,65,55,60,20,40,30,30,60,70,55,45,50,10,20,15,5,5,10,75,50,40,60,40,75
214,70,65,30,60,15,10,30,50,80,50,70,60,75,80,20,40,20,25,70,85,50,50,0,0,0,0,0,0,90,0,50,40,50,50
219,70,75,30,65,25,10,40,50,80,50,70,60,80,90,20,25,20,40,75,80,40,50,0,0,0,0,0,0,90,50,30,60,40,50
238,70,65,40,68,45,15,50,60,75,55,65,55,70,85,30,35,30,60,65,60,45,55,10,10,10,5,5,5,80,50,40,60,50,45
245,70,75,30,65,15,10,30,50,85,50,75,60,80,70,20,25,20,50,70,80,40,50,0,0,0,0,0,0,90,50,30,50,40,60
248,70,75,45,65,30,70,40,60,85,55,75,60,70,20,30,40,20,50,70,70,50,55,0,0,10,0,0,0,90,50,40,65,45,60
260,75,80,40,70,20,10,45,50,90,50,80,70,85,60,20,10,40,80,75,85,40,50,90,10,10,5,5,5,20,50,30,60,40,40
278,65,60,40,70,55,20,45,50,55,50,50,50,60,30,30,40,20,60,65,55,45,55,0,0,0,0,0,0,90,50,40,60,45,50
282,65,70,40,60,15,10,30,50,40,50,55,60,70,50,30,40,20,60,70,75,40,50,90,10,5,5,5,5,20,50,30,40,40,45
287,55,45,60,60,65,85,70,60,30,50,45,55,40,10,50,40,30,60,65,20,50,50,0,10,15,0,0,0,90,50,30,50,40,60
295,65,60,45,60,25,70,40,60,75,55,70,50,65,30,40,50,20,60,70,65,50,55,10,10,10,5,5,5,85,50,40,55,45,50
297,70,75,40,65,20,20,40,50,85,50,75,60,70,30,30,20,40,90,70,80,50,55,80,10,10,5,5,5,30,50,40,60,40,50
299,65,60,45,70,35,20,50,55,40,50,50,55,60,80,40,45,40,70,65,45,50,55,0,10,15,0,0,80,10,0,50,60,50,45
313,65,70,55,68,35,85,50,60,75,50,70,65,75,20,45,30,40,70,70,55,50,55,10,40,20,5,5,10,70,50,40,65,45,50
315,65,70,55,65,30,70,45,60,75,50,70,60,80,10,40,20,30,70,75,60,50,55,0,30,20,0,0,0,80,50,40,65,45,50
322,60,55,45,60,30,30,45,50,40,50,55,65,60,20,40,30,60,80,70,50,40,50,10,70,20,10,10,10,30,0,50,55,40,60
332,70,75,30,65,15,10,30,60,80,50,70,60,75,85,20,30,20,60,75,85,40,50,0,0,10,0,0,0,90,50,30,50,40,50
333,65,70,50,65,35,80,45,60,75,55,70,60,80,10,40,30,30,70,75,60,55,55,5,10,10,0,0,0,90,50,40,65,45,40
352,70,55,65,75,75,90,60,60,40,50,55,65,70,0,45,30,60,80,70,20,50,60,0,10,5,0,0,90,10,0,20,65,50,40
366,65,60,55,70,45,80,50,60,80,55,75,65,60,30,40,50,40,90,75,50,50,55,10,70,10,5,5,5,40,50,30,60,50,50
372,70,75,55,65,35,80,50,60,85,50,75,65,80,10,40,30,40,70,70,60,50,55,10,70,20,5,5,10,30,50,40,65,50,50
378,65,60,40,65,15,20,30,50,70,50,60,55,50,80,30,55,20,60,70,75,40,50,10,10,10,5,5,5,85,50,50,40,50,60
381,65,50,55,70,75,80,60,60,55,50,50,55,60,0,40,50,30,80,65,30,50,55,0,10,5,0,0,0,90,50,30,55,50,70
382,65,60,45,60,35,30,50,55,70,50,65,55,50,40,40,30,40,90,65,60,45,55,10,20,15,5,5,10,70,50,40,55,40,60
389,65,75,40,70,20,10,40,50,50,50,60,65,80,90,30,20,40,90,70,75,50,55,80,10,10,5,5,5,30,50,40,60,40,45
421,70,65,40,75,45,20,50,60,70,55,60,55,70,30,30,50,20,50,75,65,50,60,10,10,10,5,5,5,85,50,40,65,50,40
424,70,60,40,75,65,20,50,60,75,55,65,50,70,30,30,40,20,30,70,55,45,60,0,0,0,0,0,0,95,0,30,60,50,40
430,75,70,20,60,10,20,30,60,90,50,80,65,80,40,10,30,20,60,85,90,40,50,0,0,0,0,0,0,90,50,50,50,50,60
446,65,55,50,70,45,70,50,60,45,50,55,50,70,10,40,45,40,80,75,30,50,55,90,10,5,5,5,5,20,0,30,60,40,40
454,70,80,30,65,20,10,30,60,70,50,60,75,90,95,20,15,20,70,70,85,40,50,90,5,5,5,5,5,20,0,30,50,40,30
457,75,80,40,70,15,10,40,50,90,50,85,70,80,90,20,10,60,70,75,85,40,50,0,0,0,0,0,90,10,50,30,60,50,50
483,68,65,55,60,35,90,50,60,70,55,65,55,70,10,40,30,20,60,75,45,50,55,0,10,5,0,0,0,90,50,30,60,40,55
496,70,75,40,65,15,20,30,60,90,50,80,65,70,30,20,40,20,50,75,85,50,50,0,0,10,0,0,0,90,50,30,50,40,60
501,70,80,40,75,20,10,40,50,70,50,65,75,85,90,30,20,60,90,75,80,40,50,0,0,0,0,0,95,5,0,50,60,50,40
515,70,85,30,65,25,10,30,50,60,55,65,75,90,95,20,10,20,30,70,80,50,55,0,0,0,0,0,0,95,0,30,65,40,40
520,70,75,30,70,25,10,40,60,85,50,75,60,70,90,20,40,20,40,70,80,50,60,0,0,10,0,0,0,90,50,30,60,40,60
527,70,75,40,65,25,10,45,50,80,50,70,60,75,80,30,20,30,70,70,80,40,50,10,10,15,5,5,5,80,50,30,60,40,45
530,70,75,40,70,35,10,50,60,80,55,75,65,70,80,30,20,30,60,75,75,45,55,0,0,10,0,0,0,90,50,40,60,45,50
552,65,70,40,60,15,10,30,50,70,50,60,55,70,40,30,45,30,70,65,75,40,50,0,0,0,0,0,0,90,50,50,40,50,50
559,70,75,30,65,20,10,40,50,45,50,55,60,70,90,20,30,30,80,60,75,40,50,90,10,5,5,5,5,20,50,30,55,40,45
594,65,60,40,65,40,20,45,50,45,50,50,55,70,30,40,35,20,60,60,50,50,55,0,0,0,0,0,0,90,50,40,60,45,40
599,70,75,40,65,30,10,50,50,80,50,70,65,75,20,30,20,40,30,75,80,40,50,10,70,10,5,5,5,40,50,30,60,50,60
606,60,65,55,60,30,85,45,50,40,50,55,55,60,20,45,30,40,80,65,40,50,50,0,70,10,0,0,0,50,0,30,55,40,60
612,75,70,30,65,15,20,30,50,90,50,80,65,75,10,20,40,30,40,80,90,40,50,0,0,0,0,0,0,80,50,50,40,50,70
619,70,65,30,50,10,60,40,60,85,50,75,60,50,20,20,40,20,50,80,90,40,50,10,10,10,5,5,5,80,50,50,40,50,50
622,70,75,50,70,45,30,45,60,85,55,75,65,80,20,40,30,30,60,75,65,50,60,0,0,0,0,0,0,90,50,40,65,45,50
626,65,70,40,70,25,10,45,50,50,50,55,60,75,80,30,20,40,90,65,70,40,50,90,10,5,5,5,5,20,50,30,60,40,50
631,65,70,30,60,15,10,40,50,55,45,50,55,70,80,20,30,20,40,60,75,40,50,10,10,10,5,5,5,85,0,30,40,40,45
656,60,55,50,65,40,85,50,55,40,50,45,55,60,30,45,60,30,60,65,30,50,60,0,20,10,0,0,0,90,50,40,55,40,45
657,75,80,40,70,25,10,45,50,90,55,85,75,90,30,20,10,60,90,80,85,40,50,0,0,0,0,0,95,5,0,30,65,40,50
683,65,60,45,60,35,70,50,55,50,50,55,50,60,10,40,45,30,40,60,45,50,55,10,30,10,5,5,5,80,50,40,55,45,70
706,65,68,40,70,30,10,45,55,70,50,60,55,75,60,30,45,20,50,75,70,45,55,0,0,0,0,0,0,90,50,40,60,45,40
718,70,75,30,65,15,10,30,60,50,55,50,60,75,90,20,30,20,30,60,85,50,50,10,5,5,5,5,5,85,50,30,40,40,50
719,70,65,40,65,55,10,50,60,75,55,65,50,70,80,30,20,20,30,70,60,45,55,0,0,0,0,0,0,95,50,30,60,40,50
721,85,80,30,75,10,15,30,60,95,60,90,75,85,50,10,20,40,60,80,95,50,50,10,10,30,5,5,10,50,0,50,60,50,70
747,70,65,20,40,10,40,30,50,80,50,70,60,60,40,10,30,20,40,70,90,40,50,10,10,10,10,10,10,80,50,50,40,50,50
758,70,75,50,70,30,85,45,60,80,55,75,65,80,20,40,30,30,70,75,65,50,60,0,10,20,0,0,0,90,50,40,70,40,50
768,70,75,30,65,20,10,40,60,80,55,70,60,80,50,20,30,20,40,75,80,50,55,0,0,0,0,0,0,90,50,30,60,40,45
774,65,60,45,60,30,85,40,60,75,55,70,55,60,10,40,50,20,40,70,65,50,55,0,0,0,0,0,0,95,50,30,60,45,55
784,65,70,55,68,35,90,50,60,80,55,75,70,75,85,45,40,20,40,70,50,55,60,0,10,5,0,0,0,90,50,40,65,40,55
794,70,75,30,65,15,10,30,50,70,45,60,65,80,90,20,25,40,60,75,85,50,50,90,10,5,5,5,5,20,0,20,40,40,30
804,65,68,45,60,35,60,50,55,80,50,75,60,70,10,40,30,30,50,70,65,50,55,0,0,10,0,0,0,90,50,40,60,45,50
810,65,70,45,60,25,70,40,60,75,55,70,55,75,20,30,40,20,40,65,70,50,55,0,0,0,0,0,0,90,0,30,60,40,50
817,85,80,20,70,10,15,30,60,95,50,85,75,70,90,10,20,60,80,80,95,40,50,90,10,10,10,10,10,20,50,50,60,50,60
820,65,70,40,75,20,10,30,50,60,50,55,60,75,80,30,50,30,60,70,75,50,55,0,0,0,0,0,0,90,50,40,60,40,45
849,70,60,55,75,70,90,55,65,75,60,65,55,70,10,40,45,20,70,75,40,50,55,0,0,0,0,0,0,95,50,30,65,50,50
877,65,60,45,60,25,80,40,55,50,50,55,50,60,20,40,45,30,40,60,50,50,55,10,20,15,5,5,10,80,50,40,55,40,50
884,65,60,55,65,45,90,50,60,50,50,55,60,65,10,40,30,40,60,70,30,45,50,0,30,20,0,0,0,70,50,30,60,40,70
891,70,80,30,65,20,10,30,60,90,55,85,70,85,60,20,25,30,50,75,85,50,55,10,5,10,5,5,5,80,50,40,60,45,40
905,70,65,30,60,15,20,30,50,85,50,75,60,70,40,20,40,20,40,75,80,40,50,0,0,0,0,0,0,90,50,30,40,50,60
907,75,70,30,65,15,10,40,60,90,50,80,65,75,90,20,30,30,60,70,85,50,50,0,0,10,0,0,0,80,50,30,50,40,60
915,70,75,30,70,20,10,40,60,75,50,65,60,80,90,20,20,30,80,70,80,50,55,90,10,5,5,5,5,20,0,30,60,40,50
921,70,75,30,75,20,20,40,60,85,50,70,65,80,10,20,50,30,80,75,80,40,50,90,10,5,5,5,5,20,50,30,60,40,40
927,65,60,45,70,35,70,45,55,60,50,55,50,70,10,40,50,30,80,70,45,50,55,10,20,10,5,5,5,80,50,40,60,45,40
930,65,55,50,70,55,75,60,60,50,55,55,50,70,20,45,40,40,60,65,30,50,55,10,70,20,5,5,10,50,0,30,60,40,40
934,70,75,30,65,20,10,40,50,80,50,70,60,80,90,20,25,30,70,75,80,40,50,0,0,10,0,0,0,80,50,30,60,40,50
945,70,65,55,75,60,90,50,60,75,55,70,60,80,10,40,30,30,70,75,40,55,60,0,10,5,0,0,0,90,50,30,70,50,45
953,70,55,45,65,70,20,55,60,65,50,55,50,60,30,30,35,40,60,60,40,45,50,0,0,10,0,0,0,90,50,30,55,50,50
955,70,75,30,65,25,10,40,50,80,50,75,60,80,20,20,15,30,90,70,80,40,55,90,10,5,5,5,5,20,50,30,60,40,45
960,75,80,40,70,20,10,45,50,85,50,75,70,80,90,30,20,60,85,75,85,40,50,0,0,10,0,0,90,10,50,50,60,50,60
979,65,70,60,70,45,80,50,60,75,55,70,65,75,20,40,30,40,80,70,50,50,55,10,30,70,5,5,10,40,50,30,65,50,55
