stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
11,65,60,40,65,55,40,45,50,70,40,55,50,75,0,30,25,55,40,60,45,50,50,90,5,5,5,5,5,5,30,40,55,20,30
24,65,50,55,65,75,85,50,50,45,40,40,45,70,10,40,30,60,30,60,20,60,40,5,5,5,0,0,0,90,30,20,55,30,20
31,45,40,55,60,65,55,50,30,40,35,50,60,40,20,45,30,60,60,65,25,50,50,5,5,10,0,0,5,80,20,40,40,10,60
40,70,65,55,65,45,85,55,70,70,60,55,50,80,0,30,20,30,40,60,25,60,40,5,5,10,0,5,5,80,40,20,65,10,20
55,65,60,30,60,25,40,45,50,70,40,55,45,70,10,30,35,60,70,65,55,50,50,10,10,20,0,0,5,70,30,40,55,10,60
60,60,70,20,50,10,40,40,50,40,40,40,50,60,80,20,30,60,60,50,80,50,50,10,10,10,10,10,10,80,50,50,50,50,50
64,65,75,40,60,45,40,45,55,70,60,60,50,80,70,20,15,55,40,65,40,50,45,20,10,30,0,5,5,40,30,20,55,10,20
67,55,75,60,65,30,80,40,50,30,40,45,50,80,10,35,20,40,70,60,30,60,40,5,20,30,0,0,5,40,30,20,55,10,20
71,65,70,50,60,35,80,50,60,80,40,65,50,70,10,30,20,70,90,60,30,40,40,10,30,50,5,5,5,5,50,20,50,10,30
77,65,60,40,60,45,70,45,60,80,50,65,40,70,10,20,25,55,40,60,30,40,40,5,5,10,0,0,0,80,30,20,55,10,20
89,65,75,30,60,25,20,40,50,80,40,60,55,85,70,20,30,40,60,65,70,60,50,70,5,10,5,5,5,10,30,20,50,30,30
97,65,70,30,60,45,25,45,50,75,50,55,40,80,85,20,20,30,40,60,50,55,50,5,5,10,0,0,0,80,30,20,50,10,20
102,65,55,40,70,65,40,50,50,55,50,45,40,75,20,30,30,70,50,60,35,55,50,5,5,10,0,5,5,85,30,30,55,20,20
108,55,70,30,60,30,40,40,50,30,50,40,50,70,80,20,20,60,70,60,40,50,50,50,20,40,10,10,10,10,50,50,50,10,30
159,55,65,50,60,35,85,45,50,60,40,50,45,60,10,30,20,60,90,60,30,40,40,5,20,30,0,0,5,40,30,10,50,10,60
175,45,65,40,60,30,45,40,50,20,30,35,40,70,30,30,20,30,40,65,40,50,50,5,5,10,0,0,5,80,20,30,45,10,20
185,65,70,30,60,30,40,40,50,60,40,50,50,70,30,20,20,60,70,60,60,50,50,10,10,40,0,0,10,10,30,30,50,10,60
200,45,30,60,50,55,80,70,40,40,30,40,50,25,30,40,45,60,60,55,20,30,30,5,10,20,0,5,5,70,20,20,35,10,60
210,60,65,55,60,35,85,45,60,55,50,50,55,70,10,30,20,60,70,65,40,50,50,5,30,20,0,0,5,40,50,20,55,10,60
214,65,60,20,55,15,30,40,50,70,50,55,45,60,60,20,30,30,30,50,70,50,50,5,5,5,5,5,5,80,50,50,50,10,40
219,65,70,30,60,40,30,45,50,75,40,55,50,70,70,20,20,30,30,60,50,50,50,5,5,10,0,0,0,80,30,20,50,10,30
238,65,55,30,60,55,45,55,50,60,50,45,40,70,70,30,30,50,40,55,40,45,40,10,10,10,0,0,0,80,30,30,50,10,30
245,65,60,30,60,45,30,55,60,70,50,55,40,70,80,20,30,30,40,55,50,50,50,5,5,10,0,5,5,80,30,20,55,10,40
248,65,60,50,60,45,70,55,60,75,60,55,50,65,20,30,30,55,40,55,30,50,45,5,10,15,0,0,5,70,50,20,55,10,60
260,65,75,30,60,40,30,45,50,80,40,60,55,70,30,20,20,65,90,60,50,40,50,50,10,40,10,10,10,10,30,30,55,20,40
278,65,45,40,60,55,45,45,50,55,40,45,40,60,10,30,35,60,50,60,30,40,50,10,10,10,10,10,10,80,30,40,50,10,60
282,45,60,40,65,40,30,40,50,30,40,40,50,70,10,30,30,40,40,60,50,50,50,10,10,10,0,0,0,80,50,30,50,10,20
287,45,35,55,60,55,70,65,50,20,40,30,40,60,10,40,30,60,50,55,15,50,40,10,15,20,5,5,10,70,30,30,45,10,40
295,65,60,45,60,45,80,50,70,70,65,55,40,75,10,30,30,60,40,60,30,50,40,5,5,10,0,0,5,80,40,20,55,10,30
297,65,70,40,60,30,45,40,40,85,30,60,50,70,10,20,25,55,80,65,60,40,50,10,20,30,0,0,0,30,50,40,55,10,30
313,65,68,55,60,45,80,55,50,70,40,55,50,70,20,30,25,60,70,65,40,55,45,5,10,20,0,0,5,70,30,20,60,10,30
315,65,60,50,65,40,70,45,55,60,50,55,50,75,20,30,30,50,40,60,40,60,50,5,10,15,0,0,5,70,30,30,60,10,30
322,45,50,55,50,40,65,50,30,20,20,30,60,40,0,35,30,60,70,65,25,30,40,10,40,30,5,5,5,10,20,30,35,20,40
332,60,65,30,60,40,30,55,60,70,60,50,55,50,70,30,40,60,60,55,65,40,50,10,10,20,0,0,0,70,50,30,50,10,30
352,60,55,65,70,65,80,50,40,30,30,40,50,70,0,40,20,80,60,70,10,60,40,0,0,0,0,0,90,0,10,20,50,20,20
366,60,55,45,65,45,75,55,50,70,40,45,40,60,20,30,40,60,70,60,30,30,40,10,20,20,0,0,0,80,30,20,40,10,20
372,65,70,50,60,40,90,45,60,80,50,60,55,75,10,30,20,60,80,65,30,50,40,5,40,30,0,0,5,10,30,20,55,10,30
378,60,55,30,65,30,45,40,50,60,40,50,45,60,20,30,40,60,50,60,50,50,50,10,5,5,5,5,5,80,30,40,50,10,70
381,60,40,50,60,70,80,50,50,40,40,30,40,60,0,30,40,60,20,50,20,40,40,10,10,10,0,0,10,80,30,20,50,20,40
382,45,55,40,60,45,65,45,40,65,30,50,50,35,30,30,40,55,90,60,35,30,45,10,15,20,5,5,5,70,20,30,40,10,30
389,45,75,30,60,35,30,45,50,30,40,40,60,70,80,20,15,65,85,60,40,50,50,10,10,40,10,10,20,5,50,50,40,10,30
421,65,50,30,60,55,40,45,50,60,50,40,40,70,60,30,40,60,50,55,45,40,50,10,5,5,0,0,0,80,30,30,50,10,30
424,70,55,40,65,65,30,50,50,70,50,50,40,70,10,30,30,60,30,60,40,50,50,0,0,0,0,0,0,90,50,50,50,30,30
446,60,55,50,70,55,70,50,60,40,40,40,50,70,10,30,30,70,80,65,30,50,40,80,10,20,0,10,0,0,30,20,50,20,20
454,45,75,30,60,30,25,35,65,50,50,40,60,85,70,30,20,20,60,65,60,60,50,95,5,5,5,5,5,5,50,40,50,10,30
457,65,75,30,60,30,20,40,50,80,40,60,60,70,80,10,15,70,80,60,65,40,50,30,10,30,40,10,20,10,50,20,55,20,40
483,65,60,55,60,45,80,55,60,65,50,55,50,70,10,40,30,60,40,60,30,55,45,5,5,10,0,0,5,80,40,20,55,10,30
496,65,60,30,60,40,45,40,50,80,40,60,40,70,10,20,30,60,50,60,50,40,50,10,5,10,5,5,5,80,30,40,50,10,50
501,65,70,40,60,30,45,45,60,60,50,55,60,75,70,30,30,70,80,60,55,50,50,10,5,15,50,5,50,5,40,40,55,30,40
515,45,75,40,60,30,20,35,65,50,55,50,60,80,90,30,20,15,20,65,40,70,50,5,5,5,5,5,5,85,50,20,55,20,30
520,65,55,30,60,40,45,45,50,70,40,55,45,60,60,20,35,60,50,60,55,40,50,10,5,10,0,0,5,80,30,40,50,10,60
527,70,65,30,60,55,40,50,50,75,40,55,45,70,60,20,25,50,60,55,45,40,50,10,10,20,0,5,5,70,30,30,60,10,30
530,65,60,40,60,50,50,55,50,70,40,55,45,70,20,30,30,60,40,60,50,50,50,10,10,10,0,0,10,80,30,50,55,20,30
559,60,75,30,65,25,20,40,50,55,40,45,50,80,70,30,20,30,70,60,65,60,50,10,5,15,0,0,0,70,30,20,55,20,40
594,60,55,40,65,50,45,50,50,55,40,45,40,70,40,30,35,60,60,60,40,50,50,10,10,10,0,0,0,80,30,40,50,20,30
599,65,60,40,60,45,60,50,40,60,30,40,50,50,10,30,30,60,70,60,40,30,40,10,70,20,0,0,0,0,20,30,40,30,60
606,45,60,55,60,35,85,40,50,40,30,45,50,55,10,35,25,60,90,65,30,40,40,5,20,30,0,0,0,50,30,20,45,10,60
612,65,60,30,60,25,40,45,50,75,40,60,55,70,30,20,30,60,50,65,65,60,50,10,5,15,5,5,5,70,30,40,55,20,60
619,60,70,20,50,10,40,40,60,70,50,50,60,70,10,20,30,30,40,60,80,50,50,0,0,0,0,0,0,90,50,50,50,10,30
622,65,60,40,65,55,45,40,50,75,40,55,45,70,10,30,30,60,40,60,40,50,50,10,10,10,0,0,10,80,20,30,55,10,30
626,55,60,30,65,45,35,45,70,40,60,45,50,70,20,30,30,60,80,60,40,40,50,90,10,10,5,5,5,5,30,40,50,20,60
631,55,50,30,55,25,40,45,50,40,50,45,40,60,70,30,40,65,55,55,50,50,50,10,5,10,0,0,5,80,40,45,50,20,30
656,65,55,50,70,45,90,50,60,50,50,40,45,60,10,30,40,60,40,65,30,50,50,5,10,10,0,0,0,80,50,10,55,10,30
657,65,85,40,70,45,30,40,60,90,50,70,75,90,80,20,10,70,90,75,60,60,50,5,5,30,5,5,60,5,40,20,65,30,30
683,55,50,45,55,35,60,40,50,55,40,50,45,40,0,30,40,70,60,60,40,30,50,5,5,10,0,0,5,80,30,30,45,10,70
706,65,55,35,70,55,45,50,60,60,65,40,50,75,60,30,40,40,60,65,45,50,55,5,5,10,0,5,5,80,50,30,55,10,20
718,55,65,20,60,25,30,40,50,40,50,35,45,70,75,20,30,20,30,40,65,60,50,5,5,10,5,5,5,80,50,30,40,20,60
719,65,60,40,60,65,30,50,50,70,50,55,50,75,30,30,20,30,20,60,40,50,50,5,5,5,5,5,5,90,50,20,60,20,60
721,70,75,20,60,15,30,40,50,80,40,60,50,70,60,10,20,60,50,60,80,50,50,10,5,20,5,5,5,40,30,50,40,10,60
747,70,65,20,50,10,40,45,60,60,50,45,50,60,10,10,20,60,50,55,75,50,50,5,5,10,0,0,5,80,50,50,40,10,20
758,68,75,55,70,35,80,45,60,70,50,60,55,85,10,30,20,30,80,70,40,60,40,5,15,10,0,0,5,70,40,20,65,10,20
768,65,70,30,60,45,25,50,50,75,40,55,50,80,70,30,20,30,40,60,60,60,50,5,5,10,0,5,5,80,30,20,55,20,30
774,60,55,50,60,50,70,50,60,65,60,55,50,70,10,30,30,40,40,60,30,50,50,5,5,10,0,5,5,80,50,20,55,10,30
784,55,60,45,60,50,70,45,40,70,30,55,40,65,70,35,30,30,40,60,30,50,50,5,5,10,0,5,5,80,20,20,50,10,30
794,65,70,30,60,15,45,40,50,70,40,55,50,70,70,20,30,60,60,60,75,50,50,60,20,30,10,10,10,20,50,50,40,20,30
804,65,55,40,60,55,45,50,60,70,50,55,40,70,10,30,35,60,40,65,40,50,50,10,10,10,0,0,0,90,20,30,50,10,30
810,65,68,45,60,35,85,40,60,70,55,55,40,80,10,20,25,30,40,65,40,50,45,5,5,10,0,5,5,80,30,20,60,10,30
817,70,75,20,60,10,30,40,60,70,50,50,50,70,30,20,30,60,70,60,80,50,50,90,5,5,5,5,5,5,50,50,40,20,50
820,65,60,30,70,35,30,40,50,45,55,40,45,75,70,30,40,60,60,65,50,55,50,5,5,20,0,0,5,70,50,30,55,10,30
849,65,45,55,60,65,90,50,60,55,50,40,40,70,10,35,30,30,60,60,20,50,40,5,5,5,0,0,0,90,30,10,55,20,30
877,55,60,50,60,40,80,40,60,55,40,50,45,70,10,30,30,60,40,60,30,50,40,5,5,10,0,0,5,80,40,20,50,10,50
884,55,50,55,55,45,85,50,60,40,50,45,50,40,0,35,30,60,70,60,25,40,40,5,30,30,0,0,5,30,40,20,50,10,60
891,65,75,30,70,30,70,50,50,85,40,60,55,80,80,30,20,60,40,60,70,60,50,10,5,70,0,0,0,10,30,20,60,10,20
905,65,55,30,60,45,40,45,50,60,40,50,45,70,10,30,40,60,50,60,50,40,50,10,10,10,0,0,0,80,30,30,50,10,30
907,65,70,30,60,35,30,55,60,80,50,60,55,70,75,20,30,60,40,65,70,50,50,10,5,10,0,0,5,70,40,40,55,10,40
915,65,70,35,60,35,25,45,70,55,60,45,50,85,60,20,15,30,70,60,40,50,45,95,5,5,5,5,5,5,40,30,50,10,30
921,65,55,30,70,40,35,45,60,60,50,40,45,70,30,20,40,30,90,65,45,40,50,95,5,5,5,5,5,5,30,40,50,10,20
927,65,60,45,70,40,85,45,60,60,50,45,40,75,10,30,35,30,40,65,30,50,50,5,5,10,0,0,5,80,30,20,55,10,20
930,55,45,60,65,50,80,60,50,30,40,40,45,60,10,40,30,60,70,60,20,55,40,5,20,20,0,0,5,70,30,20,50,10,20
934,65,70,30,60,40,30,45,60,70,50,55,40,80,70,20,20,55,40,60,50,50,50,10,5,15,0,5,5,60,50,20,60,10,30
945,65,55,50,60,55,80,45,50,60,40,45,40,75,10,30,20,30,40,65,20,55,40,5,5,5,0,0,0,90,30,20,60,10,20
953,60,45,40,55,65,45,50,50,60,50,50,50,60,10,30,40,60,40,55,40,50,50,10,10,20,0,0,10,70,50,50,50,10,50
955,65,70,30,60,45,30,45,50,75,40,55,50,80,60,20,25,55,70,60,50,40,45,40,10,30,5,5,5,20,30,20,50,10,30
960,65,70,30,60,40,45,45,60,75,50,60,55,70,60,20,25,75,70,60,55,40,50,5,5,10,5,5,80,5,30,30,50,20,30
979,65,60,55,65,50,80,55,60,60,50,55,50,70,10,40,30,60,70,60,30,60,50,5,10,15,0,5,5,80,40,20,60,20,30
68,65,60,45,55,40,70,45,60,75,50,55,40,60,10,30,35,20,30,50,40,45,40,5,5,10,0,5,5,80,30,20,50,10,30
299,55,40,45,60,55,40,55,40,30,35,35,45,50,20,30,40,65,60,65,30,40,50,20,30,40,5,10,10,20,30,40,45,10,30
333,65,60,50,65,40,80,40,60,70,50,55,45,80,10,30,20,30,40,60,30,55,40,5,5,10,0,0,5,80,30,20,60,10,20
430,70,65,20,55,15,40,40,50,80,40,60,45,60,60,10,20,55,50,50,75,50,50,10,5,10,0,5,5,70,30,50,40,10,30
552,60,65,30,60,20,40,40,50,60,40,50,45,70,30,20,30,60,70,60,70,50,50,10,5,15,0,0,5,70,30,40,40,10,40
