stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
11,68,60,45,68,48,25,30,55,75,50,62,50,78,10,25,20,25,30,68,50,60,50,90,5,5,10,5,2,8,20,15,55,30,35
24,62,45,60,65,78,90,55,60,45,40,50,45,70,20,40,30,25,10,60,20,70,40,3,5,5,3,3,2,90,20,15,55,40,30
31,45,40,52,55,62,55,40,55,35,40,55,60,40,35,50,45,25,35,55,25,45,55,3,5,10,3,5,2,85,20,25,30,25,55
40,68,55,60,68,48,90,55,65,80,55,65,45,80,10,40,25,15,30,70,30,70,45,3,5,8,3,3,2,90,20,10,65,35,35
55,68,55,30,62,12,40,55,65,85,55,65,45,55,25,35,55,20,15,65,70,60,50,3,8,10,3,5,2,85,50,20,40,35,55
60,65,60,20,55,3,25,40,60,30,50,35,45,45,65,20,30,15,35,55,75,60,50,3,3,5,3,5,2,85,50,20,30,30,55
64,68,65,45,65,45,15,35,60,85,55,72,55,75,80,20,20,30,25,70,55,55,55,5,15,55,5,15,5,45,20,15,55,40,40
67,60,65,55,65,28,90,25,60,35,50,45,45,75,30,40,25,30,90,70,40,55,50,5,40,30,5,5,3,60,50,20,50,30,35
68,68,58,45,62,32,85,40,65,85,60,70,55,60,30,30,55,15,35,70,55,60,55,2,3,5,2,5,2,90,50,20,50,30,55
71,68,60,52,62,30,90,40,55,92,55,75,58,62,20,30,35,45,90,70,55,45,55,5,20,55,15,15,5,25,20,15,50,35,55
77,68,58,45,62,40,85,35,65,92,55,80,55,65,30,40,55,20,25,70,50,60,50,3,5,8,3,3,2,88,50,25,50,40,45
89,68,65,30,60,20,10,40,55,90,50,70,55,70,80,20,35,15,30,65,80,60,55,15,10,20,5,5,3,60,50,15,40,30,30
97,70,68,40,65,35,10,30,60,85,55,70,50,75,80,20,30,15,40,65,62,60,55,3,3,5,2,3,2,90,50,15,45,30,40
102,65,45,40,65,65,15,40,60,60,55,50,45,65,60,30,45,15,30,65,35,60,55,3,3,5,2,5,2,88,20,15,45,35,30
108,55,68,45,62,25,10,30,55,25,45,40,55,55,90,30,25,35,85,60,60,45,55,15,15,55,10,15,5,40,50,20,40,30,35
159,62,60,52,60,35,90,30,55,65,50,58,55,45,40,40,35,35,90,60,50,50,55,3,25,40,3,5,2,65,50,20,45,30,70
175,45,62,55,62,27,15,30,55,20,40,40,55,60,65,45,25,15,35,70,45,55,50,3,5,8,3,5,2,88,50,25,40,25,35
185,65,68,42,62,30,15,30,60,55,55,55,50,62,75,30,25,30,85,65,62,55,60,5,25,45,5,10,3,55,50,15,45,30,55
200,58,40,55,55,58,90,60,55,40,45,50,60,40,55,40,35,35,35,60,20,45,50,5,25,40,5,10,3,65,20,15,30,30,65
210,62,58,48,60,28,90,30,60,55,50,55,45,50,30,40,40,30,85,65,45,50,55,3,30,25,3,5,2,70,50,20,45,30,75
214,68,58,30,62,12,15,40,60,65,55,50,45,45,65,25,40,15,25,60,70,55,50,3,3,5,3,5,3,88,50,15,40,30,40
219,70,68,40,65,32,10,30,55,85,55,70,55,65,85,30,30,12,35,65,68,60,55,2,3,5,2,3,2,90,50,15,50,30,40
238,68,52,40,62,55,15,55,65,72,60,58,45,60,80,30,35,20,55,60,45,50,50,5,10,30,5,10,3,65,20,15,45,40,35
245,68,60,40,65,38,10,45,62,85,60,70,50,65,75,25,40,12,35,68,58,55,55,3,3,5,2,3,2,88,50,20,50,35,55
248,68,55,45,65,42,90,45,60,88,55,70,50,65,20,35,55,20,30,70,45,60,55,5,15,10,3,3,3,80,20,20,45,30,55
260,68,72,45,65,35,10,30,60,90,55,75,60,75,65,30,25,45,90,70,70,55,60,20,15,55,15,15,5,25,50,15,50,40,55
278,65,50,45,62,52,30,35,60,45,55,45,40,55,45,30,40,15,40,60,35,60,60,3,3,5,2,5,2,88,50,30,45,30,55
282,55,58,52,62,33,20,40,55,35,40,50,52,65,15,40,30,20,35,65,50,55,55,10,15,20,5,10,5,70,30,25,45,30,30
287,52,35,58,60,48,90,68,60,25,45,40,45,55,20,45,55,30,25,55,20,55,45,3,8,12,3,5,2,80,20,15,35,30,25
295,68,55,45,65,40,90,40,65,80,60,65,45,60,20,35,55,15,75,65,45,60,50,3,5,8,3,5,3,85,50,20,45,35,40
297,68,58,42,65,32,40,30,55,90,55,75,60,55,30,25,45,25,90,70,62,55,65,10,20,35,5,10,3,55,50,40,45,30,55
299,55,35,48,60,55,30,65,60,25,45,35,45,50,55,35,55,40,15,60,30,40,55,5,10,55,5,15,5,40,45,25,35,35,30
313,65,60,55,62,40,90,45,60,75,55,68,55,65,30,40,30,30,85,70,40,60,50,5,25,40,5,10,5,65,50,20,55,40,45
315,68,64,52,65,35,85,30,55,78,50,65,48,78,20,40,30,25,85,65,55,62,50,5,15,20,5,5,3,75,50,20,55,40,40
322,45,45,55,55,35,75,35,50,20,35,40,60,40,30,35,25,30,70,65,30,30,45,5,30,30,5,15,5,55,30,20,30,25,65
332,65,55,40,60,30,10,45,60,75,55,60,45,55,80,30,45,15,25,60,60,50,55,5,5,15,5,10,3,80,50,20,40,35,35
333,72,65,52,75,34,85,30,60,78,50,65,45,82,20,35,40,15,80,70,45,70,50,3,5,8,2,3,2,88,50,15,60,30,35
352,55,40,60,68,65,90,45,55,20,40,40,50,65,10,40,35,55,35,65,15,55,45,10,40,25,10,10,25,25,10,15,45,35,20
366,62,45,48,65,45,90,55,60,85,55,68,58,45,30,40,62,30,90,62,40,55,55,3,20,25,3,5,3,65,50,20,35,30,30
372,68,62,52,65,35,90,35,60,90,55,75,55,75,10,30,25,40,15,70,50,55,55,5,45,55,5,10,5,35,20,15,55,35,45
378,62,52,35,60,22,40,35,55,58,50,45,45,48,40,40,55,15,35,55,58,55,60,5,5,5,3,5,3,88,50,30,40,30,65
381,65,40,45,60,78,90,55,60,55,55,45,50,55,10,35,55,20,15,60,30,55,40,3,3,5,2,3,2,88,20,10,40,35,30
