stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
11,75,65,40,60,45,30,35,55,80,40,50,60,85,10,10,5,40,50,70,55,30,50,90,5,5,5,5,5,85,30,20,60,35,20
24,85,65,70,80,95,100,40,75,50,60,45,70,90,0,30,10,60,100,85,20,80,50,0,0,0,0,0,0,100,30,0,75,60,30
31,65,70,55,60,80,40,30,45,35,25,30,75,50,60,15,10,65,55,40,20,35,40,0,0,0,0,0,0,95,10,20,30,10,50
40,75,65,40,60,55,95,30,70,80,50,55,60,85,10,20,10,40,50,70,30,60,40,0,0,0,0,0,0,95,30,0,70,30,20
55,75,80,30,65,25,40,45,70,90,60,75,65,85,10,20,15,30,80,85,85,40,50,0,0,0,0,0,0,100,50,30,55,25,70
60,70,85,30,60,10,40,30,75,45,65,50,80,70,90,20,10,30,50,65,90,50,40,0,0,0,0,0,0,95,30,0,0,30,40
64,75,85,40,65,45,90,35,70,90,60,75,80,90,95,20,10,55,75,85,70,50,60,10,10,85,10,10,10,85,50,30,70,35,40
67,75,68,60,70,30,95,40,65,35,50,45,70,85,20,30,10,55,95,80,40,50,45,10,30,25,10,5,10,85,30,20,60,35,40
68,75,68,40,60,30,95,35,70,85,65,75,55,80,20,30,15,30,75,70,50,45,55,0,0,0,0,0,0,100,40,20,50,35,45
71,75,80,40,65,30,85,45,70,90,60,75,85,80,10,20,10,60,100,70,65,50,55,10,10,85,90,95,30,70,50,30,60,40,70
77,75,80,40,60,40,95,30,70,90,65,75,85,80,20,30,10,60,75,70,50,45,55,0,0,0,0,0,0,95,50,10,65,30,40
89,70,85,30,60,25,85,40,75,90,65,75,80,85,80,20,10,50,60,70,90,50,50,90,10,10,10,10,10,90,50,30,40,30,20
97,75,80,40,65,35,90,30,70,85,60,70,65,85,90,20,10,40,50,75,70,50,55,0,0,0,0,0,0,100,50,30,60,35,40
102,75,60,40,70,70,10,30,65,55,50,45,60,80,75,20,10,40,70,85,35,50,55,0,0,0,0,0,0,95,30,0,60,30,20
108,70,65,40,60,30,10,30,50,20,40,30,70,80,90,20,10,60,80,70,50,30,40,90,10,10,10,10,10,10,30,30,40,20,30
159,75,68,45,60,35,90,40,70,75,55,65,70,50,20,30,10,50,100,80,40,30,40,0,0,0,0,0,0,100,50,0,55,20,85
175,65,70,75,60,30,10,30,40,20,35,25,80,70,85,45,10,30,30,90,55,40,35,0,0,0,0,0,0,100,20,25,50,10,30
185,75,68,40,65,30,45,35,55,50,40,55,70,80,60,20,10,50,70,60,55,30,50,20,30,70,10,10,20,70,30,40,50,30,40
200,65,50,40,55,70,95,30,20,35,45,30,80,25,75,15,10,60,50,60,20,10,30,0,0,0,0,0,0,100,30,0,20,10,70
210,70,65,40,55,30,95,35,75,60,50,55,65,45,10,25,10,60,85,75,35,40,50,0,0,0,0,0,0,100,30,20,55,10,80
214,75,80,30,65,25,95,40,70,85,60,55,75,60,80,20,10,40,20,70,90,30,50,0,0,0,0,0,0,100,50,0,30,20,40
219,75,85,30,65,35,10,30,70,80,60,70,75,85,90,20,10,40,60,75,80,50,50,0,0,0,0,0,0,95,50,30,60,40,50
