stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
11,68,62,35,70,52,22,48,60,82,45,65,55,75,15,25,30,32,58,70,58,50,55,92,5,8,10,5,3,15,40,35,60,40,35
24,65,48,62,74,82,96,58,68,42,55,50,60,85,12,45,22,18,8,72,28,78,48,0,3,4,0,0,0,97,15,25,72,38,18
31,62,48,68,55,67,92,58,65,42,55,60,70,52,35,55,45,28,58,72,32,55,48,8,18,25,10,12,5,82,50,38,52,35,75
40,68,48,62,66,52,92,58,72,82,55,74,45,78,12,35,42,18,58,70,32,72,48,5,8,12,5,5,5,90,25,28,70,38,30
55,70,65,30,55,18,85,45,75,90,50,80,55,70,15,25,40,15,75,75,85,55,50,5,5,10,5,5,5,90,50,30,25,40,80
60,68,75,22,55,8,12,48,65,38,50,42,62,52,82,18,35,18,32,72,92,58,50,5,8,12,3,4,2,88,50,45,15,40,70
64,75,72,38,68,52,12,58,62,92,55,82,60,88,75,18,12,28,62,70,68,58,55,8,12,45,10,8,5,65,50,25,70,35,30
67,62,68,55,60,28,92,48,70,35,45,40,55,65,15,30,25,35,85,70,50,55,50,5,25,20,5,5,5,80,50,20,55,30,40
68,68,58,42,66,32,88,52,72,86,48,78,61,54,18,28,55,12,28,74,62,71,55,0,0,5,0,0,0,92,50,35,63,38,48
71,78,72,45,70,28,85,48,60,92,55,80,65,70,25,20,35,55,90,75,68,50,60,10,15,55,25,15,45,30,40,30,65,40,70
77,68,52,42,61,48,88,58,72,92,55,78,54,67,18,28,62,22,58,74,57,65,52,8,12,15,7,6,5,88,30,38,63,35,48
89,78,82,25,70,22,8,55,60,92,45,80,75,88,85,15,30,25,65,70,90,55,60,92,5,10,8,5,3,15,20,20,50,40,30
97,78,72,38,68,32,12,48,70,88,55,80,62,82,88,18,28,12,38,75,80,65,55,5,3,8,2,2,2,92,50,25,70,35,45
102,68,52,38,67,72,12,55,65,70,48,58,45,72,55,25,42,18,58,75,48,62,55,5,5,10,3,3,2,88,50,20,58,40,35
108,62,70,45,68,28,18,48,55,40,35,48,52,65,82,30,25,48,72,70,68,45,55,78,15,35,40,20,10,25,50,40,50,35,55
159,68,62,58,60,38,92,42,65,72,48,70,55,45,25,35,40,32,88,75,52,55,50,8,35,28,10,12,5,75,50,30,58,40,85
175,55,62,58,68,28,22,42,60,30,48,35,55,58,65,45,40,20,35,75,60,55,52,5,8,12,5,5,5,88,50,40,48,35,40
185,68,72,38,70,32,12,42,58,62,45,65,55,78,48,22,28,38,72,82,74,52,55,8,18,45,10,8,12,62,0,35,58,25,70
200,62,38,58,55,63,96,68,52,45,35,48,72,42,25,35,48,22,65,75,28,45,50,5,12,15,5,8,5,88,50,25,42,30,70
